year,city,metric,cat1,cat2,table,value
2018,八重山,rooms,resort_hotel_large,,hotel_breakdown,1987
2018,八重山,rooms,resort_hotel_medium,,hotel_breakdown,335
2018,八重山,rooms,resort_hotel_small,,hotel_breakdown,301
2018,八重山,rooms,ryokan_large,,hotel_breakdown,0
2018,八重山,rooms,ryokan_medium,,hotel_breakdown,0
2018,八重山,rooms,ryokan_small,,hotel_breakdown,73
2018,八重山,rooms,total,,hotel_breakdown,4472
2018,八重瀬町,capacity,business_hotel_large,,hotel_breakdown,0
2018,八重瀬町,capacity,business_hotel_medium,,hotel_breakdown,0
2018,八重瀬町,capacity,business_hotel_small,,hotel_breakdown,0
2018,八重瀬町,capacity,city_hotel_large,,hotel_breakdown,0
2018,八重瀬町,capacity,city_hotel_medium,,hotel_breakdown,0
