year,city,area,table,cat1,cat2,metric,value
2010,今帰仁村,北部,scale_class,large,,facilities,1
2010,本部町,北部,scale_class,large,,facilities,2
2010,恩納村,北部,scale_class,large,,facilities,12
2010,宜野座村,北部,scale_class,large,,facilities,0
2010,金武町,北部,scale_class,large,,facilities,0
2010,北部,未分類,scale_class,large,,facilities,23
2010,宮古島市,宮古,scale_class,large,,facilities,4
2010,多良間村,宮古,scale_class,large,,facilities,0
2010,宮古,未分類,scale_class,large,,facilities,4
2010,石垣市,八重山,scale_class,large,,facilities,8
2010,竹富町,八重山,scale_class,large,,facilities,3
2010,与那国町,八重山,scale_class,large,,facilities,0
2010,八重山,未分類,scale_class,large,,facilities,11
2010,久米島町,離島,scale_class,large,,facilities,1
2010,渡嘉敷村,離島,scale_class,large,,facilities,0
2010,座間味村,離島,scale_class,large,,facilities,0
2010,粟国村,離島,scale_class,large,,facilities,0
2010,渡名喜村,離島,scale_class,large,,facilities,0
2010,南大東村,離島,scale_class,large,,facilities,0
2010,北大東村,離島,scale_class,large,,facilities,0
2010,伊江村,離島,scale_class,large,,facilities,0
2010,伊平屋村,離島,scale_class,large,,facilities,0
2010,伊是名村,離島,scale_class,large,,facilities,0
2010,離島,未分類,scale_class,large,,facilities,1
2010,沖縄県,未分類,scale_class,large,,facilities,71
2010,那覇市,南部,scale_class,large,,rooms,5286
2010,糸満市,南部,scale_class,large,,rooms,495
2010,豊見城市,南部,scale_class,large,,rooms,168
2010,八重瀬町,南部,scale_class,large,,rooms,0
2010,南城市,南部,scale_class,large,,rooms,0
2010,与那原町,南部,scale_class,large,,rooms,0
2010,南風原町,南部,scale_class,large,,rooms,0
2010,南部,未分類,scale_class,large,,rooms,5949
2010,沖縄市,中部,scale_class,large,,rooms,302
2010,宜野湾市,中部,scale_class,large,,rooms,480
2010,浦添市,中部,scale_class,large,,rooms,0
2010,うるま市,中部,scale_class,large,,rooms,188
2010,読谷村,中部,scale_class,large,,rooms,873
2010,嘉手納町,中部,scale_class,large,,rooms,0
2010,北谷町,中部,scale_class,large,,rooms,280
2010,北中城村,中部,scale_class,large,,rooms,214
2010,中城村,中部,scale_class,large,,rooms,0
2010,西原町,中部,scale_class,large,,rooms,0
2010,中部,未分類,scale_class,large,,rooms,2337
2010,名護市,北部,scale_class,large,,rooms,1568
2010,国頭村,北部,scale_class,large,,rooms,184
2010,大宜味村,北部,scale_class,large,,rooms,0
2010,東村,北部,scale_class,large,,rooms,0
2010,今帰仁村,北部,scale_class,large,,rooms,84
2010,本部町,北部,scale_class,large,,rooms,380
2010,恩納村,北部,scale_class,large,,rooms,3041
2010,宜野座村,北部,scale_class,large,,rooms,0
2010,金武町,北部,scale_class,large,,rooms,0
2010,北部,未分類,scale_class,large,,rooms,5257
2010,宮古島市,宮古,scale_class,large,,rooms,851
2010,多良間村,宮古,scale_class,large,,rooms,0
2010,宮古,未分類,scale_class,large,,rooms,851
2010,石垣市,八重山,scale_class,large,,rooms,1365
2010,竹富町,八重山,scale_class,large,,rooms,412
2010,与那国町,八重山,scale_class,large,,rooms,0
2010,八重山,未分類,scale_class,large,,rooms,1777
2010,久米島町,離島,scale_class,large,,rooms,200
2010,渡嘉敷村,離島,scale_class,large,,rooms,0
2010,座間味村,離島,scale_class,large,,rooms,0
2010,粟国村,離島,scale_class,large,,rooms,0
2010,渡名喜村,離島,scale_class,large,,rooms,0
2010,南大東村,離島,scale_class,large,,rooms,0
2010,北大東村,離島,scale_class,large,,rooms,0
2010,伊江村,離島,scale_class,large,,rooms,0
2010,伊平屋村,離島,scale_class,large,,rooms,0
2010,伊是名村,離島,scale_class,large,,rooms,0
2010,離島,未分類,scale_class,large,,rooms,200
2010,沖縄県,未分類,scale_class,large,,rooms,16371
2010,那覇市,南部,scale_class,large,,capacity,10844
2010,糸満市,南部,scale_class,large,,capacity,1541
2010,豊見城市,南部,scale_class,large,,capacity,351
2010,八重瀬町,南部,scale_class,large,,capacity,0
2010,南城市,南部,scale_class,large,,capacity,0
2010,与那原町,南部,scale_class,large,,capacity,0
2010,南風原町,南部,scale_class,large,,capacity,0
2010,南部,未分類,scale_class,large,,capacity,12736
2010,沖縄市,中部,scale_class,large,,capacity,650
2010,宜野湾市,中部,scale_class,large,,capacity,1569
2010,浦添市,中部,scale_class,large,,capacity,0
2010,うるま市,中部,scale_class,large,,capacity,604
2010,読谷村,中部,scale_class,large,,capacity,2390
2010,嘉手納町,中部,scale_class,large,,capacity,0
2010,北谷町,中部,scale_class,large,,capacity,866
2010,北中城村,中部,scale_class,large,,capacity,429
2010,中城村,中部,scale_class,large,,capacity,0
2010,西原町,中部,scale_class,large,,capacity,0
2010,中部,未分類,scale_class,large,,capacity,6508
2010,名護市,北部,scale_class,large,,capacity,4370
2010,国頭村,北部,scale_class,large,,capacity,600
2010,大宜味村,北部,scale_class,large,,capacity,0
2010,東村,北部,scale_class,large,,capacity,0
2010,今帰仁村,北部,scale_class,large,,capacity,260
2010,本部町,北部,scale_class,large,,capacity,1335
2010,恩納村,北部,scale_class,large,,capacity,10498
2010,宜野座村,北部,scale_class,large,,capacity,0
2010,金武町,北部,scale_class,large,,capacity,0
2010,北部,未分類,scale_class,large,,capacity,17063
2010,宮古島市,宮古,scale_class,large,,capacity,2666
2010,多良間村,宮古,scale_class,large,,capacity,0
2010,宮古,未分類,scale_class,large,,capacity,2666
2010,石垣市,八重山,scale_class,large,,capacity,4018
2010,竹富町,八重山,scale_class,large,,capacity,1074
2010,与那国町,八重山,scale_class,large,,capacity,0
2010,八重山,未分類,scale_class,large,,capacity,5092
2010,久米島町,離島,scale_class,large,,capacity,600
2010,渡嘉敷村,離島,scale_class,large,,capacity,0
2010,座間味村,離島,scale_class,large,,capacity,0
2010,粟国村,離島,scale_class,large,,capacity,0
2010,渡名喜村,離島,scale_class,large,,capacity,0
2010,南大東村,離島,scale_class,large,,capacity,0
2010,北大東村,離島,scale_class,large,,capacity,0
2010,伊江村,離島,scale_class,large,,capacity,0
2010,伊平屋村,離島,scale_class,large,,capacity,0
2010,伊是名村,離島,scale_class,large,,capacity,0
2010,離島,未分類,scale_class,large,,capacity,600
2010,沖縄県,未分類,scale_class,large,,capacity,44665
2010,那覇市,南部,scale_class,medium,,facilities,55
2010,糸満市,南部,scale_class,medium,,facilities,1
2010,豊見城市,南部,scale_class,medium,,facilities,0
2010,八重瀬町,南部,scale_class,medium,,facilities,1
2010,南城市,南部,scale_class,medium,,facilities,1
2010,与那原町,南部,scale_class,medium,,facilities,0
2010,南風原町,南部,scale_class,medium,,facilities,0
2010,南部,未分類,scale_class,medium,,facilities,58
2010,沖縄市,中部,scale_class,medium,,facilities,2
2010,宜野湾市,中部,scale_class,medium,,facilities,0
2010,浦添市,中部,scale_class,medium,,facilities,0
2010,うるま市,中部,scale_class,medium,,facilities,2
2010,読谷村,中部,scale_class,medium,,facilities,3
2010,嘉手納町,中部,scale_class,medium,,facilities,0
2010,北谷町,中部,scale_class,medium,,facilities,1
2010,北中城村,中部,scale_class,medium,,facilities,0
2010,中城村,中部,scale_class,medium,,facilities,0
2010,西原町,中部,scale_class,medium,,facilities,0
2010,中部,未分類,scale_class,medium,,facilities,8
2010,名護市,北部,scale_class,medium,,facilities,7
2010,国頭村,北部,scale_class,medium,,facilities,0
2010,大宜味村,北部,scale_class,medium,,facilities,0
2010,東村,北部,scale_class,medium,,facilities,0
2010,今帰仁村,北部,scale_class,medium,,facilities,0
2010,本部町,北部,scale_class,medium,,facilities,6
2010,恩納村,北部,scale_class,medium,,facilities,4
2010,宜野座村,北部,scale_class,medium,,facilities,0
2010,金武町,北部,scale_class,medium,,facilities,0
2010,北部,未分類,scale_class,medium,,facilities,17
2010,宮古島市,宮古,scale_class,medium,,facilities,8
2010,多良間村,宮古,scale_class,medium,,facilities,0
2010,宮古,未分類,scale_class,medium,,facilities,8
2010,石垣市,八重山,scale_class,medium,,facilities,12
2010,竹富町,八重山,scale_class,medium,,facilities,1
2010,与那国町,八重山,scale_class,medium,,facilities,1
2010,八重山,未分類,scale_class,medium,,facilities,14
2010,久米島町,離島,scale_class,medium,,facilities,4
2010,渡嘉敷村,離島,scale_class,medium,,facilities,1
2010,座間味村,離島,scale_class,medium,,facilities,0
2010,粟国村,離島,scale_class,medium,,facilities,0
2010,渡名喜村,離島,scale_class,medium,,facilities,0
2010,南大東村,離島,scale_class,medium,,facilities,1
2010,北大東村,離島,scale_class,medium,,facilities,0
2010,伊江村,離島,scale_class,medium,,facilities,2
2010,伊平屋村,離島,scale_class,medium,,facilities,0
2010,伊是名村,離島,scale_class,medium,,facilities,0
2010,離島,未分類,scale_class,medium,,facilities,8
2010,沖縄県,未分類,scale_class,medium,,facilities,113
2010,那覇市,南部,scale_class,medium,,rooms,6127
2010,糸満市,南部,scale_class,medium,,rooms,27
2010,豊見城市,南部,scale_class,medium,,rooms,0
2010,八重瀬町,南部,scale_class,medium,,rooms,51
2010,南城市,南部,scale_class,medium,,rooms,53
2010,与那原町,南部,scale_class,medium,,rooms,0
2010,南風原町,南部,scale_class,medium,,rooms,0
2010,南部,未分類,scale_class,medium,,rooms,6258
2010,沖縄市,中部,scale_class,medium,,rooms,123
2010,宜野湾市,中部,scale_class,medium,,rooms,0
2010,浦添市,中部,scale_class,medium,,rooms,0
2010,うるま市,中部,scale_class,medium,,rooms,80
2010,読谷村,中部,scale_class,medium,,rooms,183
2010,嘉手納町,中部,scale_class,medium,,rooms,0
2010,北谷町,中部,scale_class,medium,,rooms,52
2010,北中城村,中部,scale_class,medium,,rooms,0
2010,中城村,中部,scale_class,medium,,rooms,0
2010,西原町,中部,scale_class,medium,,rooms,0
2010,中部,未分類,scale_class,medium,,rooms,438
2010,名護市,北部,scale_class,medium,,rooms,533
2010,国頭村,北部,scale_class,medium,,rooms,0
2010,大宜味村,北部,scale_class,medium,,rooms,0
2010,東村,北部,scale_class,medium,,rooms,0
2010,今帰仁村,北部,scale_class,medium,,rooms,0
2010,本部町,北部,scale_class,medium,,rooms,313
2010,恩納村,北部,scale_class,medium,,rooms,209
2010,宜野座村,北部,scale_class,medium,,rooms,0
2010,金武町,北部,scale_class,medium,,rooms,0
2010,北部,未分類,scale_class,medium,,rooms,1055
2010,宮古島市,宮古,scale_class,medium,,rooms,556
2010,多良間村,宮古,scale_class,medium,,rooms,0
